tweet,sarcastic
"Knocked on a door to deliver a parcel, waited 30secs then I see the parcel had a safeplace so went to the neighbour. Then this moody 20yr old answered the door in a Spurs shirt talking shit, so I laugh and say was u crying about Harry Kane, is that why u took so long to answer 🤣",0
"If anyone’s wondering how my day’s going, I’ve just bought the biggest bottle of banana milk I could get my hands on, cause emotionally I need it, and I’m fairly lactose intolerant.",0
Wow it’s almost like we don’t nap every single day at the exact same time wow how dare I try to do the thing we do every single day!,1
i would kill a man for a forehead kiss rn,1
I do love it when my mum makes me spend my savings on beer 😒,1
I hate when people rag on Arthur’s name without knowing the meaning behind it. Arthur was named after Mikeys great great uncle who committed suicide at the age of 30. Grandpa says he was one of the most generous men he ever knew and was a very special guy to grandpa 💛,0
It would be nice if my body would let me sleep...,1
@jbrylinsabres15 @JoeCaramagna @FriedgeHNIC @NWHL @EASPORTSNHL variety is good. If I can be a 15 year old Canadian farmer who happened to make the WHL why can’t I be a top level women’s player,0
How is it possible that Sly Stallone’s ‘Cobra’ is both the best and the worst movie ever made?,1
@Riotswimbananas that haircut looks so good on you!,0
Absolutely prepared to ditch #WoW for #FFXIV at this point...,0
i love smoothies bc u can really eat half a bag of spinach and just not taste it at all,0
I picked next year's musical already...Electro City. Obvious choice.,1
when the toilet seat is warmed up for you&gt;&gt;&gt;,1
"NEW VID ALERT 🚨 Powerbeats Pro Wireless Headphones Unboxing and Review! (feat. Alex). GO CHECK THESE OUT 
https://t.co/yIiwzAKI1S https://t.co/ZRkXO3W83f",0
Please keep my grandma in your prayers,0
thinking about quitting the path im on to become a college advisor so i can be wrong and do nothing for the rest of my life,1
".@EmmaRaducanu will be claimed by the Brits, Canadians, Romanians and Chinese. What a future she has ahead of her. A star for life.",0
i lost the promise ring my boyfriend got for me about a year ago… and when he left for basic he let me keep the one i gave him since he couldnt take it. well i found mine- our rings are back together :) https://t.co/2OgpQgH5n2,0
90% of adulthood is just refilling your Brita pitcher.,1
I may look happy on the outside bit on the inside I'm dying #painful #sad,1
"Seeing as Kanye West has a range of clothing with Gap, how about me and you do a collab @FandFclothing",1
Brother's off on a night out and I've gone to bed cos I feel exhausted and sick.... excellent 👍🏻,1
My favorite thing is that literally ONLY my @Walmart says I have to have a prescription for syringes that I've been getting OTC for years. This is the kind of shit diabetics are facing.,0
"Got locked out of Twitter for saying it’s embarrassing to be an arsenal fan. That’s not okay, but people can be abusive and racist and nothing?!? Okay! 🤣🙄",1
Hay bales are forbidden tater tots.,0
Day 3 of night shift: “Can I get a triple shot puppuccinio?”,1
wish i could understand string theory without knowing math..... alas i guess i am too hot for conceptual physics,1
Whenever I go to Starbucks I panic while ordering &amp; get a tall because it sounds like a large but then it's tiny,0
Getting a dog was single handedly the best and worst thing I’ve ever done..can’t imagine life without her and I can’t live without her.. Make sense?,1
The phrase “the white people of black people” was coined to explain cishet black men’s privilege over other identities within the black community. Not to just throw around when y’all are annoyed/hateful 🙄,0
Nothing warms my heart more than seeing everybody come together and attack Westside’s administration ❤️ #WycoPride #YeeYee,1
also why do boys gotta carry around gallon jugs full of water get a cute reusable water bottle and stop being so dramatic,0
@PlayStationUK Nice,1
Accidentally made a friend in ASL today. I hate when that happens.,1
The amount of silence I’ve seen surrounding the topic of Palestine from some of my followers is concerning.,0
"Serious question: if I nick a car and elope to Gretna Green to shut my family up, how long will I do in prison? Can I finish my PhD there? Think I've got a plan, lads...",1
I called out an insta post for fat shaming and am now being told that making fun of someone having no neck is “not making fun of someone’s appearance” !!! The more you know guys!,1
thanks @SovietWomble for ratting my location out on stream and then embarrassing me 😂 it made my day though https://t.co/3b7Cjql2GO,1
bigger thighs means u have more room for a cat or dog to lay down on them!!!!!!,0
how do I get my boyfriend in a maid costume?,1
Just ordered vegan pizza and garlic bread from a place I’ve never been to before. I’m excited.,0
its 3 30 am and I have decided the only redeeming quality of a male is that I can put my freezing cold toes on him and leach his warmth,1
Definitely the best #WWERaw  match in a long ass time. Glad Damien Priest is getting some shine.,0
we used to make fun of rich men for using 3in1 turns out they were never using anything at all 🤮,1
"I hurt my foot like 3 days ago,  I have no idea how, but it hurts to put pressure on it. Love that for me",1
my bf took my off his lock screen which obvi means he’s cheating on me,1
Don't let people walk all over you. Or breathe on you. Either one.,1
Love that someone broke into my car this morning,1
excited to start my new hobby of standing in the lgbtq section of the feminist bookstore and look hot and mysterious until I get noticed,0
"wow, ok, unfollowing now. Was a big fan of putting your left leg in, but just heard about taking your left leg out",1
was not aware that Crocs were appropriate business casual attire.,1
how empty of me to be so full of you,0
everyone say a prayer to the insurance gods that they approve my heart monitor so that i may continue to have the privilege of being alive. i love the US health care system,1
Been trying to get my boyfriends attention. Let’s see how long it takes for him to see this tweet tho.,1
Praying this works out for me🙏🏼,0
the worst thing about coffee is that it looks so nice and then you drink it and it just isnt,0
"@adi_jord agreed, this is ridiculous, gotta cop a pair",1
Herbert’s vision is elite #Hokies,0
"A wise FB friend said today that ""act of terror"" is a misnomer. We defy the terror, moving on and helping those in need. #sotrue",0
"It's nice to see some heritage organisations are doing the right thing and putting the safety of their staff, visitors and volunteers first. Wonder what that's like...
...for reasons, this is aimed at nobody.",1
Do the #Hokies really have to play 5 against 6 tonight? Come on stripes,1
where can I hand my notice in for mental illness? been working at the same thing for way too long and it’s time for a change.,1
What a wonderful time to have your AC go out https://t.co/jqjqG1dGOa,1
So sad to hear about Sarah Harding. Life is way too short ❤️,0
After far too long I’m finally going to the theatre and I CANT BLOODY WAIT,0
i kinda wanna make a teacher instagram 😅,0
I love when I start choking on my water in my 8 person class,1
I do not understand deku’s fa jin quirk,0
"Just been told I need to resit a piece of coursework, it's due on the 15th! And I go on holiday on the 10th! Fml!!!",0
Worked out 2 days in a row. I am quite literally the epitome of health and fitness,1
Lady Hale wearing the spookiest spider brooch I've ever seen to deliver a brutal smackdown is ICONIC,0
"white bitches vomiting on my shoes,, please take a step back before i elbow your face and one inch punch the fetus growing inside of you",0
"I love my boyfriend’s grandparents, but Greg had to say “if god exists” and now we’ve been getting preached at for 30 minuets about the Bible and I wanna go to bed please",0
"Broke: doing assignments in order of due date
Woke: doing assignments in order of priority
Wired: spending 20 minutes on each class at a time and just go down the list",1
safe to say my life is a lot better https://t.co/pE5isUMOpk https://t.co/K2hep49TcF,1
I love to pick my modules on a first come first served basis at the same time as everyone in my entire year on a website that hasn’t been updated since 1995 . Thrilling ❤️,1
"@ishkolhatkar @RosieisaHolt We think you are very, very funny and very,very,very etc …brave. You nail the issue and put those that actually believe the comments you make to shame…. Please keep doing what you’re doing….",0
every time i send my mom pictures of me and one of my friends doing fun things the first question she asks is if we're on a date what are you trying to tell me mother,1
I love not being pregnant so much it’s my fave thing about myself,1
sometimes when my dad is mad at me i call him papa smurf and it makes him even more mad but i think it’s hella funny,0
my grandpa has covid so i made a lil care package with his fave snacks and a big blanket. he’s vaccinated and it’s still hitting him hard. i’m really sick and tired of the my body my choice mentality behind anti vaxxers bc it’s not just your body you’re making a choice for. god.,0
"Drop in Center to let people get the 1st or 2nd Vaccine open today . I went thinking I was able to get my 2nd one .
Wait in the que 30 mins .sits down arm ready to get ! 
Sorry your 12hrs to early !!! 
We cannot vacinate you till 56 days !!! @NicolaSturgeon #Seriously",1
"@DanielIngolfur @The_Timbrodini @ViQueen55 @tedcruz I know, right? He even wanted poor people to be healthy, because he was basically a fucking communist. What a hippie.",1
My stray boy playing… he is looking well but still worried 😟 will manage one day to grab him. I got sliced up today though. https://t.co/lwL9sZMUUG,0
12 POUNDS LOST IN 1 MONTH. BITCHES IT'S OVER FOR YOU ONCE I DO THIS FIVE MORE TIMES,0
a level tudor history can do one,1
"@Jennyfurfuls Garlic has antiseptic qualities. However, a famous French dish that requires 40 cloves and wine with slow cooked chicken maybe a step too far.",0
What happened to unbiased journalism @SkyNews?,1
Gonna go cry now some no face told me to lose weight x,1
I've said it before and I'll say it again but YOUR MENTAL HEALTH IS SO MUCH MORE IMPORTANT THAN A GOOD GRADE,0
It’s sad.. guys make me want to stay single more and more everyday. Guys Respect your ladies please. Stay out of my dms especially if your married or just had a kid 🤯,0
considering crowd surfing the next time the hallways are too packed,1
Ah gotta love that Friday morning burnt out feeling 🌄,1
I’m sorry but high school was the longest 4 years of my life and I will not miss it at all,0
love it when Jonny makes me use earphones to watch something on my phone so he can play fifa,1
"@faith_hi @PalmerReport Ahh yes, quick peek at your page and you obviously know everything. Thank you for the enlightenment.😂",1
City life can be rad and all but I really really miss being able to lay outside and watch the stars at night,0
Best night ever 💜,0
So weird how Venmo hasn’t venmoed me yet really thought I was the one,1
A fun musical mashup is the country music playing at the gym with the one guy playing old Eminem on his phone at full volume in the locker room shower 🎶🎶🎶,1
This Country is absolute crackers i love it so much,0
Bacon is the solution!,0
The only thing I got from college is a caffeine addiction,1
Our little pumpkin is due April 2021! 🧡 https://t.co/WPsyO8ZqX8,0
i love ingesting poison and then wondering why my tummy is rumbling the next morning,1
Loving how much #narcissism and it's intra- and interpersonal aspects are playing out in #Lokiepisode2 #Disney #Marvel,0
Lol at my life :),1
Replace Pelosi #Nancy,0
Why is this 30 yr old man trying to flirt w/ me at this wedding and talking about getting away with dating younger girls. Sir I will call the authorities,1
Why did my wife decide we needed a new kitchen !2Days to strip the tiles and plywood off ! https://t.co/Z2Jy5JsgDK,0
@rolandsmartin @nypost Damn!  At my wedding we drank enough to make up for the no shows!  🤔,0
@samdylanfinch Feelings of shame or being out of place linked with both undiagnosed ADHD and being in the closet/facing homophobia.,0
thinkin abt coochie,0
Love it wen people try and stop my friends seeing me! Looooolll.,1
"The first paper @jesskah02 and I accepted as part of our special issue on intergroup conflict @ELSFinance is now online! Check it out at https://t.co/y0earQdPwa and kudos Sam Whitt, @rkwrice and @vera_mironov!",0
I hate how anti vaxxers have ruined everything. Trying to find information on vaccine side effects and it's plagued with morons,0
"Lucky for 2nd placed Brentford that there's no stand out team like Leeds this year, or they might have no chance of winning the league. #ncfc",1
Stop gatekeeping retirement living communities. I am mentally and spiritually ready to move in.,1
going off priv to enter a discord sweepstakes,0
Funny how my phone starts turning into a piece of shit when the new iPhone comes out 🤔,1
JUSTICE HAS BEEN DONE.,1
wait what the fuck that solo yolo is mad?,1
seonghwa is still one of the most gorgeous men ive ever seen,0
i’ve never had protected sex,1
dont you love it when youre just chilling in your room and then theres a spider and you kill it but when you kill it you spill soda all over your keyboard yeah me too,1
@avsmph But how can we possibly deal with a human experience we haven't first relentlessly quantified???,1
Republicans will say “the Republican Party ended slavery” like that means it’s ok that they’re trying to bring it back,0
"@wynwok @Hypnoteq @lenoonsbread @S_C_Perera @guardian We are tackling men on inclusivity.

As I said, you don't want to hear or see it because you refuse to read more than newspapers, you don't read actual experiences, you don't read our conversations because you're too hateful to care.",0
@SeasonIncarnate I think you are wonderful! I adore you! 🍞🤼🎢😎,0
I really need to wash my hair but I am SO lazy today...,0
Love Frank Oceans new album👌🏻,0
Holly Arnold ??? Who #ImACeleb  #MBE nope not sure oh hang on you mean MBE yes that’s her !!!,1
I love leaving the doctors office in tears. I need this kid to just decide to leave my body so we can be done and home together.,1
Is it unreasonable to spend £50 on a bonsai tree? Asking for a friend 🤔,1
Hate this site [CHIRPBIRDICON],1
"So after 7 months of unemployment, I start my new job on Tuesday, and then I move out next Friday.. I’m over here buzzing BUT NOW MY GEAR BOX IS FUCKED AND ITS GOING TO COST £800 TO FIX, IT WAS SUPPOSED TO BE A GOOD WEEK😭😭😭😭",0
"Are GoFundMe accounts a form of socialism?  I don’t have enough money to pay my bills, so let me create an account an ask for money to help pay my bills. ??",1
There is truly nothing like my shitty mother and half sibling doing a wellness check on me and even the local police automatically siding with me when I explained the situation and my relationship with the two of them. You two can go fuck yourselves.,0
"Don’t be too hard on yourself, forgive yaself for applying to much pressure and not leading with grace.",0
Sherlock Sherlock Sherlock Sherlock Sherlock Sherlock,0
Tal and I are at this crazy expensive Japanese Peruvian restaurant. The ambience is insane. Live dj. We ordered a 9 course meal. Goodbye money,0
Will pessi sign for man city,1
Embraced the fact I'm becoming an old woman and ordered myself a knee pillow for bed. I can't wait to wake up without hip pain 😌,0
My mum seriously out here trying to convince me The Queen has gone part time,0
@MarkHendyHR Only joking... keep it real. HR professionals have a life too... 🤔,1
@abhiishekkkkkk @FCBGox Did you even watch a single la Liga madrid game last season bruh Varane isn’t that good anymore,1
i love my life,0
@itsmrevandaniel I can't believe people still don't genuinely hate every player from that Astros team.,0
Uh oh Ben Simmons will also have a Steph Curry type season 76ers better not trade him now https://t.co/kkpzfcTcSH,1
@kashirenaii i would never go to six flags with u,1
Not only did I have to take care of covid patients last night but my charge nurse told me the covid scrubs make me look “unwantable”! Great!,1
&amp;&amp; If I see one more tweet about someone confusing Joe Budden and Joe Biden I’m really gonna lose it bc the election is around the corner people. Get it togetha (U.S people),0
missing cali :(( https://t.co/G63HHwCOcP,0
just tried to make a hot chocolate using only cold milk and wondered why it didn't taste right. that's where I'm at today.,0
"Synthwave communities really love pessimism don't they haha
Any upbeat energy and people get upset at ya",1
So staying up late was worth it..... 😪😩,1
"I claimed spy. Was I?
I was a spy the whole time. 
And I never lied.",0
"No joke, air-fried Twisted Teas are THE BEST.",1
"I wish Facebook would introduce a ‘rude’ option on its ‘like’ panel.
I feel ‘wow’ doesn’t cover it. Maybe it could be a middle finger.",0
Sleep? What’s that... I’ve never heard of it?,1
"Wish I was the bitch that Elijah hewson fucking hated, sad :(",1
Oh hey guys I got the job I start Wednesday 😇,0
some people are so cucked by the royals and for what lmao,0
The views on this hike were fantastic... at least the ones without my big galoot (aka@galooteusmaximus) in them. @ Silver Lake American Fork Canyon https://t.co/eFPlVlBDqc,0
"@SenRickScott @marcorubio 
Doctors today are what first responders were after 9/11. They need our support, and Congress has to support doctors in the next coronavirus emergency funding bill by ending surprise medical bills with an independent dispute resolution system.",0
Of course I was going to spend my birthday desperately trying not to poo myself,0
PSA: a part ≠ apart. They mean opposite things.,0
Sometimes I'll wake up earlier than usual so that I can have even more time to lay there doing nothing until I'm late for work.,0
@TalkTalk how can you allow someone to be without internet for three days in 2019? Told I have to wait 72 hours so managers can check if other customers are effected before resolving the issue @guardianmoney,0
Tinnitus is my favourite thing ever I love it. So loud so atmospheric https://t.co/mNJw5GvPzy,1
tex-mex restaurants that stop serving breakfast tacos after 10:30/11 am are the reason i have trust issues,1
"I haven’t worked since March 18th, tomorrow I start my new job!! I am so excited 🤩🤩🤩🤩",0
Bristol is absolutely littered with students!! Glad I never was one🙈,1
Feel like every senior is just ready to move on to bigger and better things,0
"Wizkid is the king, ok lol",1
@andy_mansell72 @VicOtley @garry_whu @NiaAnts @davidschneider Finally someone is speaking up for the billionaires.,1
"Can't believe I'm missing the Euro finals! But hey, at least I'll be on a plane to Menorca! 😀",0
"A president who acknowledges the existence of systemic racism, climate change, trans lives, science - this gives me hope.",0
Rubbing my tears into my face is part of my skincare routine lol,1
"New levels of desperation: sleep is now truly insignificant to me. In fact, it’s a downright annoyance.",1
"how do i explain to a potential roommate that i like gaudy cringey items not in a “haha this statement is so funny” but in a new-age, ironic, my life is satire, millenialcore kind of way",0
"ah yes, of the course the summer rain pours when im on foot.",1
this bruh rly told me “Ur anger issues are my playground🥰”   so uhh hmu if u wana be friends bc i need new ones k thx(:,1
#LoveIsland been back for one night and I'm already hooked as fuck!!! The twins licking their teeth though.. stop that.,0
Only 10 minutes into #AEWAllOut and I'm already pumped! When was the last time the #WWE did this?,0
People who think cancel culture goes too far never learned about excommunication,1
Nothing can ruin a summer like hayfever,0
love waking up in a panic 🥴🥴,1
Daily reminder that you’re fucking dumb if you “don’t believe” in the vaccine,0
Time for my daily scroll through the target app to feel something,0
virgos are leos in a vest,1
we love mixed signals🙄,1
Got very excited that my national trust card arrived I am officially a grandma https://t.co/mtkWJCxwom,1
@TheBabylonBee And the hot air and BS she generates makes for a perfect backup energy source!,1
love getting assignments at 6:25pm on a Friday!!,1
'but that's different' is never a valid argument,0
"@DexterJManning This game was the best $4.95 dollars I've ever spent Dex, can't wait for your next game! :)",0
i don’t think i’ve ever truly brushed my teeth correctly,0
"After 9 years working in retail, today is my last ever Saturday shift 🤪",0
The Golden Girls theme song gets me so hype,0
"an 8 year old just complimented my shoes in passing, what does that mean",0
It was the jerseys,1
Replace Pelosi #Nancy,1
Not telling anyone how I voted in case it doesn't come true #EUref,1
"all these antivax and antimask people dying of covid, i think is less about them staying true to their beliefs and more that they literally can’t imagine it happening to them, no matter how much it happens to others. “rip to you but i’m different” playing out on a mass scale",0
i had the biggest mindblock with ac for so so long but i’m actually getting back into playing a lil bit every day again and enjoying it ❤️,0
IMAGINE the outcry if SNP voters went and celebrated this win that actually means something in the same way that Rangers fans ‘celebrated’ a few weeks ago over football game.,0
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1
"If you don't eat meat, or just fancy a meatless meal, I'd recommend this, it's delicious. I made it last night and as there are two of us and lots of pie we're having it again tonight. # vegetarian https://t.co/LfUE5kx8CR",0
Happy birthday to me!! I’m 30! 😭,1
So does anyone else carry their animals around the house on a tour to look out all the windows so they know what it’s like to be big,0
i’d like to share that i am the happiest i’ve been in a very long time,0
"Having my first experience of a Whetherspoon hotel tonight and pleased to report that while the bed is comfy, the bathroom smells suspiciously of cider",0
Schadenfreude x,1
Feels like 10 degrees!! Wow catch me in South Parks soaking up the rays 😎 https://t.co/EpgwTLgICW,1
i have bags under my eyes because im tired of your bs:),1
"Well done Henri, cost us the win #nffc",1
‘It’s only a game’ 🥴🥴,1
ariana literally can’t make a bad song i said what i said,0
@VertigoTeaparty fashion souls! fashion souls! fashion souls at lunch!,0
"Bruh, chili slaps.",0
Very good analysis and a good demonstration of why you should treat anything your told by the BBC with the utmost care. https://t.co/V6rO4FZqeP,0
"""He's not welcome in a tolerant place like London"" @emmadentcoad  on the Presidential visit on @BBCRadio4 The irony in that comment... #r4bh",1
Just realized I don’t have more than 3 full weeks in a row at work the rest of the year. 💁🏼‍♀️,0
Actually considering applying for the undateables,1
"well if I’ve learnt one thing this week, it’s that there is nothing more mortifying than having to watch back your own recorded talk during a conference",0
"Rewatching Wonder Woman tonight and I forgot *just* how much I love this film 💛 

""When you see something wrong in the world you can either do nothing or do something, and I already tried doing nothing."" https://t.co/XMsx7E6dvF",0
I love me some cupcakes! Especially Sprinkles. #CupcakeATM http://t.co/TPA7ZM8Nsf,0
I don’t like how bright the white text and icons are,0
Someone stop me from making 700 different holiday desserts today when I'm literally living alone for 2 weeks,0
"Fat Patty's and Applebee's have very similar energies, but they're unmatched. It's like wrong step and I'm gonna end up in the other restaurant with no way back",0
"Hit the perfect drunk sweet spot. Doing silly voices and saying stupid stuff to make each other laugh.

Pretty much when I'm at my happiest tbh.",0
I forgot how much the notebook makes me cry everytime. Now I’m sitting here on a Friday night with puffy red eyes and im super emotional,0
Why are toddlers allowed in public spaces,1
"Oh good, it's time for the bi-monthly random power outage.",1
"@kittin_knittin According to a Trump republican,  that's relative to Penis size.  There's a video.  Lol",1
Nice to see @Cardiffbus have started the new year off with the usual crap service. Just love waiting for a bus that doesn't turn up,1
I love online shopping because if I am physically in a store and an employee even looks at me I will immediately leave.,1
@WalesOnline Riveting news.,1
"""Alexa add small bananas to the shopping list."" I've added smooth armours to your shopping list."" Gee thanks Alexa! #alexa",1
"My dad just said to me, “Hey, you’re kinda skinny, can you slip behind the fridge to look at something?” and it might be the nicest compliment I’ve ever gotten. So guys, go tell your girl you think she’s kinda skinny🥰",1
"Heard a rumor that Baja Blast is coming to stores and regardless if anything else I hope for in life falls through, at least I'll have this.",1
Birthday in 9 days and home in 15 👍😁,0
"@SaraMartnezW @xXDevilSeijiXx There is also one apparent love-triangle-ish situation early on involving the main character - just a heads-up that that's *not* the one you're looking for! (I think it's not a spoiler to say that it gets resolved more traditionally, though also satisfyingly.)",0
Bro Drake thinks about Rihanna everyday,0
@radiox After I hurt my back I found out I'd been getting out of bed wrong. I'd literally be better off staying in bed,0
2 minutes into the book and I already hate the main character. Lovely,1
@PONOS_EN Very nice. We're now briefly up to date. Hopefully doesn't take you so long to do the English release of the new pixie after we get 9.10.,1
"""This is not just a black people issue, this is a HUMAN RIGHTS issue."" Leslie Redmond, President, NAACP Minneapolis",0
. @atptour The wearing and non-wearing of face masks by support team and family of players at ATP events is shockingly bad and setting a really poor example to anyone watching. Is it within your remit to encourage or enforce better adherence to effective face mask wearing?,0
People who walk their cats on leashes are not people to be trifled with.,0
"@BIGRXD12 ah yes, people with eating disorders, famous for easily being able to not worry about their weight",1
if 2020 was a nose it’d be mine 🐦,1
Man PepsiCo loves to add 750g of sugar to a mixture of their existing flavors of sodas and call it a new flavor of dew or Pepsi...,1
Mixing up the #WFH routine by working in the living room means Bubbles watching my every move #bunnies #rabbits #pets https://t.co/ohDGRZpHTU,0
"Maternal Morality is so much higher in the US than any other country in the world, even higher for black women. It is time to put research into women's health!",0
"now that I’m working in the commercial talent business, I can’t help but wonder how much Jake from State Farm gets paid. I think about it every time I see a SF commercial",0
IM GETTING MY NAILS DONE TODAY!!!!!,0
Why was I not told Matthew Stafford and Cooper Kupp eat breakfast together before I drafted Robert Woods over him?,1
"2 things I love:
1. Being woken up by construction work an hour before my alarm.
2. Sarcasm.",1
Oh my what was that noise? The dog isn’t happy either! #loudbang,0
nothing quite says hello 2020 like hypothermia 🥳,1
I’ve been laid off !! Nice:)),1
hey guys! i’m so happy to announce that i’m officially brain dead ☺️,1
"@AnthonyOgogo @RoyalAirForce Thank you for spending time with the kids today, my little boy was very excited to tell me that he'd met you and had drawn a special picture of you.",0
i’m gonna get a boob job so i call myself a customizable doll,1
Anyone else hear some like thunder or something?,1
I was sort of hoping for a more gradual transition into winter.,0
I got asked if I needed a kid’s menu today...21 is treating me well 👶🏼,1
Don’t you just love it when they dig up your road at 8:30am on a Saturday 😠,1
I just don’t think it’s too much to have a perfect life with absolutely no problems 🤷🏻‍♀️,1
"""coping strategies to help with tinnitus and hearing loss: see a doctor!"" Wow thanks internet",1
"Reporting on this ceasefire makes it sound like both sides agreed to stop the violence. But you don't get to call a T.O. when you're getting chased down by a leopard. This ""ceasefire"" is just Israel saying it'll pause its ethnic cleansing for a little while.",0
"It's been a bit since I've had a musical obsession on this level, but has anyone seen/heard Six?",0
I really hate the new TikTok voice over voice - she sound annoying af,1
Bring me the horizon's new song drown is my new favourite,0
The typhoon flew over me today absolutely fuming they forgot to bomb me,1
I just saw the Matt Hancock video and now I’m scared that in ten days time he will climb out my telly,1
"have a listen, download it for whatever overly-specific amount you think it's worth, and if you remember the original, have a think about how far we've all come since those sweaty pub gig days. And like and RT and all that good stuff 😚",0
"Packing up and moving out of Sheff today was one of the hardest, most emosh things I’ve had to do. Ever. S11 ily",0
"Leave it to the nice people of Hutch to yell at me to ""eat shit"" while I run. Jokes on them, I do.",1
"If the sound of the rain outside wasn’t bad enough I’ve now got my neighbours climbing onto their roof and shouting ‘I love blowjobs’, perfect background noise for me trying to study 👍🏻",1
See Brexit is going well,1
"Someone in the pub just described the England team as ""a bunch of Marxists"". Makes you proud doesn't it?",1
I love days when Rob works short call and is only at the hospital for *checks watch* 13 hours.,1
"Vaccine dose 1. Thank you, science.",0
my subconscious just be pumping the most hurtful scenarios into my dreams and i for one do not appreciate it,0
@c_j_mcburney Suspect there’s still room for you in the ground,1
So now that thats over how’s your day going guys?,0
I wonder how much wine I’ve drank over the past year,0
Corsodyl failing to consider i like being a person who spits blood when they brush their teeth,1
How nice of tonsillitis to join me on my holiday 🖕🏻🖕🏻🖕🏻🖕🏻,1
Just getting some WD40 on my letter box to help the poor postman with his delivery today #valentinesday2021 #WD40,1
very exited to be fully vaxxed tmrw not very excited to be sore 😂,0
My life is complete. Just had the best peanut butter and toffee cupcake ever 😍,0
@McDonaldsUK Would love a cheeky McDonald’s breakfast before a busy day at work would set the day off on the right foot ! 💓 #FancyAMcDonalds,1
"On a scale from 1 to 10 how deeply was your childhood influenced by the Hannah Montana 2: Meet Miley Cyrus double album?

This is for research purposes.",1
"@Itsaspacesuit @NickHintonn I’m right there with you, I always compliment people and it’s interesting the different ways it’s interpreted.",0
@FOX9 @Aimee_Garcia @tomellis17 @netflix when is season 5 of Lucifer coming?? After corona is gone??,0
I’ve always known #Bez is my spirit animal but seeing the mess he makes on @MasterChefUK confirms it 100% what a legend that man is,1
I haven’t been to the roxy in a while obviously but DAMN I don’t remember it being this hot in here jesus get some AC,0
being single during college must be really fun when ur nOT IN A GLOBAL PANDEMIC,1
i’m jealous of people that look good in their passport photos,0
Did you know? Abuse and alcoholism and depression will just ✨disappear✨ if the country is opened completely during a pandemic? #trumpisanidiot #bidenharris2020,1
"this Brazilian dude always likes my pictures on instagram, nothing more, and honestly he’s a pretty welcome presence on my account",0
"Working in stately homes means walking in to a tap running that definitely wasn't when you locked up (and isn't broken), and hearing the doorstop that you're looking for knock against a cabinet when you're not in that part of the room.",0
The last football game I went too. 1 year today. What a night 🟡🟢 #NCFC https://t.co/82mdwMKI3f,0
"I love calling my mom early in the morning and waking her up, I take it as pay back for all the times she never let me sleep in 😜",1
The villains in super hero films are awfully polite. They always confine their invasions to being above one particular city,1
"Wow. Liam Neeson is coming across as a rational man,isn't he!!?",1
How long do you have be out of school before you stop cringing every time you see a school bus,0
@SrutisJay one of them smonks weed so it's super worth it /s,1
"I can't wait to name my children after things I will never have. 
My daughter will be Hope. 
My son will be PS5 because that shit is expensive.",1
"I spend the day sitting or napping, I ration my food like a psychopath, and I take one walk a day. I am my dog. #Covid_19 #CoronaVirusUpdate",1
maybe i am a cyber bully,1
hey @phoebe_bridgers i’m free tomorrow btw. The 14th. I’m free on the 14th. Tomorrow. fyi😃,0
"my gf's large cat is ""the big boy"" and the dog is ""the little guy"" even though the dog is bigger than the cat. i will never explain this bc it’s not my job to educate you",0
If your flight is delayed more than the length of the flight itself everyone should get free booze cc: @Delta,0
i fucking love rob beckett,0
i hate those people who follow people just so that they’ll follow back and then unfollow them afterwards... how childish are you this is not 6th grade,0
Between Mikey cooking and Didi cooking for me I relaxing 😎  cooking?? I don’t know her,1
I know I'm really settling into my 30s when I take a drug test and all they find in my system is antacid,0
Gets James off ffs,0
"the christmas clothes in able sisters🥺 why are they so cute, i’ve just spent about 10 mins going in and out of the changing room to get everything 🎄💛",0
"tried to look up my mom’s instagram and just typed “mom” into the searchbar,,,,, did not work",0
School psych life if fun because you can feel like complete shit but chances are you have meeting that determines changes in a student’s education that’s bound by legal timelines and took coordination of 6 different schedules and you’re the only one who can run it,1
"Just because I mostly write female characters does not mean my writing is autobiographical. That’s so tired. It’s entirely fiction. Unless the character is saying something funny or cool, then it’s straight from my lived experience.",0
Look at me go. I've won myself afternoon tea! http://t.co/H7XR5XRnnz,0
Efy is great,1
The Fourth of July is my favorite holiday for as long as the Nathan’s Hot Dog contest takes then the appeal dissipates.,0
@ichazevinci Imagine being allergic to sunlight and thinking you're God's favorite. 😏,0
"@Davret1 @RepCori @sam_a_bell that’s how things like this get so bad. if everyone says it’s not their problem and nobody actually does anything about it, nothing does happen. the us government can use the fed to take action, and it should— even if it’s not their “job” officially",0
love how badly i embarrass myself on nights out how iconic X,1
Great start to the day Neros was shut and now I'm going akip on the bus 😴😵,1
"Yeah I’m following a lot of shows right now, the price is right is pretty good but season 1 is better than season 2",1
Trader Joe's Candy Cane Joe-Joes are pure crack and I cave to them every year.,0
Refs dashing out yellows to united players for jokes,0
"No offense, but I actually really enjoy seeing what music everyone is jamming to via social media. Keep doing that cause music is cool",0
"My PS4 Pro has P.T on it, which is somewhat funny as it was taken down before the PS4 Pro was even released #konami #PT #SilentHills #Spooky #PlayableTeaser #Kojima",1
Got a bloody screening invitation for a massive film - YES THAT ONE YOURE THINKING OF - and both screenings are on school days 😭 tempted to quit teaching tbh,1
